Country,Year,Gross demand,Gross production,Final consumption
Slovenia,2003,13059.0,13820.0,12047.0
Slovenia,2002,12559.0,14598.0,11689.0
Slovenia,2001,11819.0,14466.0,10942.0
Slovenia,2000,11474.0,13624.0,10521.0
Slovenia,1999,11119.0,13262.0,10361.0
Slovenia,1998,10972.0,13728.0,10090.0
Slovenia,1997,10661.0,13176.0,9850.0
Slovenia,1996,10361.0,13057.0,9496.0
Slovenia,1995,10175.0,12913.0,9343.0
Slovenia,1994,9890.0,12895.0,9223.0
Slovenia,1993,9304.0,11946.0,8503.0
Slovenia,1992,9271.0,12344.0,8471.0
South Africa,2021,221090.348,244383.348,193403.7
South Africa,2020,216071.363,239715.363,189145.54
South Africa,2019,225913.321,252639.321,187136.832
South Africa,2018,230092.0,256064.0,205423.0
South Africa,2017,227965.0,257769.0,202672.0
South Africa,2016,224968.7,255112.0,203739.0
South Africa,2015,230656.0,249655.0,193862.0
South Africa,2014,231445.0,252578.0,195505.0
South Africa,2013,233102.0,256073.0,196804.0
South Africa,2012,234174.0,257919.0,197904.0
South Africa,2011,240527.0,262538.0,204702.0
South Africa,2010,238275.0,259601.0,202683.0
South Africa,2009,229595.0,249472.0,194421.0
South Africa,2008,235928.0,258206.0,201994.0
South Africa,2007,241168.0,263447.0,208875.0
South Africa,2006,231323.0,253766.0,199249.0
South Africa,2005,223259.0,244890.0,193194.0
South Africa,2004,221940.0,244554.0,197496.0
South Africa,2003,213459.0,234176.0,190608.0
South Africa,2002,203346.0,217659.0,176413.0
South Africa,2001,196061.0,210100.0,166933.0
South Africa,2000,195663.0,210670.0,162516.0
South Africa,1999,190120.0,203012.0,157299.0
Spain,2021,261837.439,274312.0,227880.0
Spain,2020,253250.584,263373.0,219655.0
Spain,2019,267633.326,273257.0,234529.0
Spain,2018,271730.0,274452.0,238465.0
Spain,2017,270480.0,275726.0,239101.0
Spain,2016,267192.0,274772.0,232515.0
Spain,2015,265098.0,280911.0,232038.0
Spain,2014,259772.0,278750.0,226897.0
Spain,2013,262740.0,285631.0,230087.0
Spain,2012,270352.0,297559.0,240248.0
Spain,2011,273972.0,293847.0,243509.0
Spain,2010,278160.0,301527.0,244802.0
Spain,2009,271607.0,294620.0,239778.0
Spain,2008,286775.0,313758.0,255094.0
Spain,2007,283130.0,305059.0,250785.0
Spain,2006,279172.0,299460.0,246125.0
Spain,2005,274436.0,294084.0,242222.0
Spain,2004,261076.0,279975.0,230669.0
Spain,2003,246772.0,260706.0,217898.0
Spain,2002,231101.0,244951.0,205510.0
Spain,2001,225271.0,236036.0,200953.0
Spain,2000,213971.0,224468.0,188459.0
Spain,1999,200926.0,208247.0,177252.0
Spain,1998,188128.0,195216.0,165173.0
Spain,1997,177544.0,190402.0,159028.0
Spain,1996,167119.0,174459.0,147182.0
Spain,1995,161501.0,167090.0,140911.0
Spain,1994,155158.0,161853.0,136965.0
Spain,1993,148953.0,156802.0,130683.0
Spain,1992,149100.0,158722.0,130769.0
Spain,1991,146618.0,155801.0,128637.0
Spain,1990,143200.0,151923.0,125799.0
St. Helena and Depend.,2022,10.481,10.481,8.94
St. Helena and Depend.,2021,10.739,10.74,9.263
St. Helena and Depend.,2020,11.211,11.211,9.525
St. Helena and Depend.,2019,11.91,11.91,10.222
St. Helena and Depend.,2018,11.934,11.934,11.045
St. Helena and Depend.,2017,11.327,11.327,9.489
St. Helena and Depend.,2016,11.597,11.597,9.865
St. Helena and Depend.,2015,11.167,11.168,9.316
St. Helena and Depend.,2014,10.98,10.98,8.961
St. Helena and Depend.,2013,10.451,10.453,8.678
St. Helena and Depend.,2012,9.35,9.66,8.66
St. Helena and Depend.,2011,8.74,9.39,7.94
St. Helena and Depend.,2010,8.7,9.29,8.0
St. Helena and Depend.,2009,8.6,8.91,8.25
St. Helena and Depend.,2008,8.2,8.6,7.58
St. Helena and Depend.,2007,8.03,8.53,7.22
St. Helena and Depend.,2006,7.64,8.2,6.97
St. Helena and Depend.,2005,7.6,8.08,6.8
St. Helena and Depend.,2004,7.52,8.0,6.3
St. Helena and Depend.,2003,7.14,7.7,6.24
St. Helena and Depend.,2002,7.05,7.5,6.25
St. Helena and Depend.,2001,6.82,7.26,6.43
St. Helena and Depend.,2000,6.58,7.0,5.75
St. Helena and Depend.,1999,6.21,6.61,5.56
St. Helena and Depend.,1998,6.23,6.63,5.29
St. Helena and Depend.,1997,5.93,6.31,5.12
St. Helena and Depend.,1996,5.87,6.25,5.05
St. Helena and Depend.,1995,5.81,6.18,4.61
St. Helena and Depend.,1994,5.48,5.83,4.57
St. Helena and Depend.,1993,5.38,5.72,4.63
St. Helena and Depend.,1992,5.18,5.51,4.33
St. Helena and Depend.,1991,5.0,5.0,3.9
St. Helena and Depend.,1990,5.0,5.0,3.68
St. Vincent-Grenadines,2020,148.854,152.25,139.602
St. Vincent-Grenadines,2019,149.237,153.976,138.166
St. Vincent-Grenadines,2018,146.199,150.744,135.116
St. Vincent-Grenadines,2017,145.951,150.671,135.93
St. Vincent-Grenadines,2016,148.681,153.409,138.12
St. Vincent-Grenadines,2015,142.021,146.551,132.685
St. Vincent-Grenadines,2014,137.163,141.831,127.394
St. Vincent-Grenadines,2013,137.304,142.163,127.745
St. Vincent-Grenadines,2012,135.288,142.788,124.21
St. Vincent-Grenadines,2011,132.638,140.708,120.503
St. Vincent-Grenadines,2010,125.988,139.988,113.745
St. Vincent-Grenadines,2009,129.433,142.213,115.49
St. Vincent-Grenadines,2008,135.129,139.129,122.925
St. Vincent-Grenadines,2007,129.003,141.093,115.552
St. Vincent-Grenadines,2006,121.719,131.069,108.887
St. Vincent-Grenadines,2005,127.5,131.7,116.4
St. Vincent-Grenadines,2004,116.9,120.7,106.5
St. Vincent-Grenadines,2003,105.2,108.2,95.4
St. Vincent-Grenadines,2002,99.8,101.8,89.8
St. Vincent-Grenadines,2001,96.5,98.8,86.6
St. Vincent-Grenadines,2000,91.5,93.4,79.8
St. Vincent-Grenadines,1999,87.2,89.5,77.9
St. Vincent-Grenadines,1998,83.0,85.2,74.6
St. Vincent-Grenadines,1997,78.0,80.2,68.6
St. Vincent-Grenadines,1996,73.9,76.0,65.6
St. Vincent-Grenadines,1995,70.2,72.2,62.2
St. Vincent-Grenadines,1994,62.0,64.0,59.0
St. Vincent-Grenadines,1993,60.0,62.0,57.0
St. Vincent-Grenadines,1992,57.0,57.0,53.0
St. Vincent-Grenadines,1991,53.0,53.0,48.0
St. Vincent-Grenadines,1990,51.0,51.0,47.0
State of Palestine,2021,7594.6,916.5,6682.3
State of Palestine,2020,7358.9,839.8,6475.9
State of Palestine,2019,7060.4,811.3,6213.1
State of Palestine,2018,6336.2,420.4,5575.8
State of Palestine,2017,6122.8,545.9,5388.0
State of Palestine,2016,6010.4,537.1,5289.1
State of Palestine,2015,5927.7,514.7,5216.4
State of Palestine,2014,5273.9,339.6,4641.9
State of Palestine,2013,5268.4,536.1,4743.3
State of Palestine,2012,5370.4,461.1,4845.5
State of Palestine,2011,5191.0,569.3,3506.0
State of Palestine,2010,4632.1,473.3,3280.1
State of Palestine,2009,4483.5,500.6,3515.9
State of Palestine,2008,4291.4,426.6,3054.1
State of Palestine,2007,3605.4,417.1,2956.3
State of Palestine,2006,3441.7,345.3,2360.3
State of Palestine,2005,3363.3,500.5,2390.1
State of Palestine,2004,2994.2,395.5,2515.8
State of Palestine,2003,2658.0,342.4,2217.8
State of Palestine,2002,2456.3,149.3,2137.9
State of Palestine,2001,2118.7,35.5,2049.9
Sweden,2021,141665.0,171798.0,128264.0
Sweden,2020,134312.0,163833.0,123426.0
Sweden,2019,138214.0,168439.0,124558.0
Sweden,2018,141108.0,163400.0,127562.0
Sweden,2017,139954.0,164250.0,127254.0
Sweden,2016,139183.0,156010.0,127496.0
Sweden,2015,134789.0,162112.0,124859.0
Sweden,2014,132376.0,153663.0,122191.0
Sweden,2013,137885.0,153166.0,125016.0
Sweden,2012,141283.0,166561.0,127286.0
Sweden,2011,138225.0,150405.0,124628.0
Sweden,2010,145582.0,148548.0,131217.0
Sweden,2009,136235.0,136735.0,123386.0
Sweden,2008,142521.0,150038.0,128649.0
Sweden,2007,144389.0,148922.0,131082.0
Sweden,2006,144304.0,143416.0,130806.0
Sweden,2005,144933.0,158435.0,130698.0
Sweden,2004,144013.0,151738.0,130361.0
Sweden,2003,142733.0,135437.0,129443.0
Sweden,2002,145097.0,146735.0,130927.0
Sweden,2001,146410.0,161617.0,132295.0
Sweden,2000,141951.0,145266.0,128725.0
Sweden,1999,139250.0,154860.0,126580.0
Sweden,1998,139566.0,158831.0,126439.0
Sweden,1997,137802.0,149249.0,125361.0
Sweden,1996,138695.0,140662.0,126004.0
Sweden,1995,136809.0,148351.0,124566.0
Sweden,1994,133622.0,143053.0,122469.0
Sweden,1993,133194.0,145812.0,121130.0
Sweden,1992,131569.0,146465.0,120046.0
Sweden,1991,141137.0,147396.0,122017.0
Sweden,1990,139986.0,146514.0,120347.0
Switzerland,2021,62891.704,66042.35,58116.666
Switzerland,2020,60000.984,71653.842,55713.888
Switzerland,2019,61353.087,73478.011,57194.446
Switzerland,2018,61874.142,69110.111,57641.802
Switzerland,2017,63034.976,63094.863,58473.836
Switzerland,2016,62686.0,63163.0,58230.0
Switzerland,2015,62779.0,67681.0,58239.0
Switzerland,2014,62131.0,71743.0,57457.0
Switzerland,2013,63977.0,70211.0,59313.0
Switzerland,2012,63535.0,69837.0,58959.0
Switzerland,2011,63073.0,64631.0,58586.0
Switzerland,2010,64144.0,67816.0,59772.0
Switzerland,2009,61668.0,68457.0,57483.0
Switzerland,2008,62998.0,68935.0,58719.0
Switzerland,2007,61644.0,67926.0,57422.0
Switzerland,2006,61965.0,64060.0,57772.0
Switzerland,2005,61554.0,59649.0,57323.0
Switzerland,2004,60408.0,65585.0,56164.0
Switzerland,2003,59301.0,67446.0,55111.0
Switzerland,2002,58178.0,67175.0,54018.0
Switzerland,2001,57929.0,72423.0,53733.0
Switzerland,2000,56452.0,67520.0,52367.0
Switzerland,1999,56040.0,69691.0,51206.0
Switzerland,1998,53943.0,63470.0,49620.0
Switzerland,1997,52905.0,63091.0,48612.0
Switzerland,1996,52961.0,57501.0,48692.0
Switzerland,1995,52364.0,63033.0,47882.0
Switzerland,1994,51313.0,66303.0,46897.0
Switzerland,1993,51539.0,61698.0,47239.0
Switzerland,1992,52165.0,59674.0,47866.0
Switzerland,1991,51749.0,58220.0,47586.0
Switzerland,1990,50650.0,56179.0,46578.0
Tajikistan,2022,18632.8,21399.0,14596.0
Tajikistan,2021,17900.1,20624.0,13776.6
Tajikistan,2020,17932.0,19734.4,14965.0
Tajikistan,2019,17568.8,20676.2,14166.5
Tajikistan,2018,17152.0,19742.6,13889.9
Tajikistan,2017,16603.7,18144.0,13774.0
Tajikistan,2016,15871.6,17232.0,12921.9
Tajikistan,2015,15800.0,17162.0,12446.0
Tajikistan,2014,15095.0,16472.0,12344.0
Tajikistan,2013,16081.0,17115.0,13487.0
Tajikistan,2012,16246.0,16998.0,13711.0
Tajikistan,2011,16119.0,16234.0,13686.0
Tajikistan,2010,16490.0,16436.0,14093.0
Tajikistan,2009,16133.0,16166.0,13536.0
Tajikistan,2008,16986.0,16205.0,14244.0
Tajikistan,2007,17498.0,17494.0,14722.0
Tajikistan,2006,17446.0,16935.0,14679.0
Tajikistan,2005,17242.0,17090.0,14508.0
Tajikistan,2004,16749.0,16491.0,14096.0
Tajikistan,2003,16420.0,16509.0,13860.0
Tajikistan,2002,15989.0,15302.0,13555.0
Tajikistan,2001,15633.0,14382.0,13327.0
Tajikistan,2000,15482.0,14247.0,13268.0
Tajikistan,1999,15509.0,15797.0,13219.0
Tajikistan,1998,14565.0,14422.0,12406.0
Tajikistan,1997,14005.0,14005.0,11993.0
Tajikistan,1996,15239.0,15000.0,13558.0
Tajikistan,1995,15430.0,14768.0,13811.0
Tajikistan,1994,16481.0,16982.0,13851.0
Tajikistan,1993,16569.0,17741.0,14472.0
Tajikistan,1992,17654.0,16822.0,16454.0
Togo,2021,1626.592,847.561,1474.973
Togo,2020,1495.626,698.672,1378.395
Togo,2019,1418.316,718.073,1328.263
Togo,2018,1457.51,588.49,1239.1
Togo,2017,1496.207,804.207,1322.48
Togo,2016,1371.5,950.0,1185.0
Togo,2015,1285.0,444.04,1138.4
Togo,2014,1208.1,357.7,1023.0
Togo,2013,1119.9,359.8,937.0
Togo,2012,1067.9,399.4,904.0
Togo,2011,1010.2,320.2,847.0
Togo,2010,940.2,320.2,779.0
Togo,2009,874.8,262.0,736.7
Togo,2008,792.1,211.3,659.0
Togo,2007,711.2,284.0,591.0
Togo,2006,703.2,308.0,602.0
Togo,2005,699.7,261.7,597.7
Togo,2004,669.7,265.0,582.7
Togo,2003,633.8,294.0,546.1
Togo,2002,560.7,233.0,483.3
Togo,2001,544.7,168.0,462.4
Togo,2000,557.0,275.0,521.0
Togo,1999,564.0,314.0,533.0
Togo,1998,523.0,301.0,493.0
Togo,1997,505.0,144.0,474.0
Togo,1996,724.0,289.0,379.0
Togo,1995,762.0,350.0,342.0
Togo,1994,550.0,248.0,270.0
Togo,1993,598.0,320.0,248.0
Togo,1992,527.0,217.0,295.0
Togo,1991,550.0,284.0,275.0
Togo,1990,440.0,158.0,292.0
Trinidad and Tobago,2021,8924.27,9261.7,8496.771
Trinidad and Tobago,2020,8888.907,9225.0,8463.103
Trinidad and Tobago,2019,8853.351,9188.1,8429.247
Trinidad and Tobago,2018,8888.907,9225.0,8463.1
Trinidad and Tobago,2017,8983.731,9323.22,8708.86
Trinidad and Tobago,2016,9076.0,9419.0,8823.0
Trinidad and Tobago,2015,9222.0,9570.0,8974.0
Trinidad and Tobago,2014,9079.0,9422.0,8835.0
Trinidad and Tobago,2013,9159.0,9505.0,8926.0
Trinidad and Tobago,2012,8800.0,9132.0,8560.0
Trinidad and Tobago,2011,8453.0,8772.0,8211.0
Trinidad and Tobago,2010,8176.0,8485.0,7911.0
Trinidad and Tobago,2009,7556.0,7843.0,7295.0
Trinidad and Tobago,2008,7448.0,7731.0,7179.0
Trinidad and Tobago,2007,7395.0,7676.0,7170.0
Trinidad and Tobago,2006,6909.0,7171.0,6655.0
Trinidad and Tobago,2005,6800.0,7058.0,6411.0
Trinidad and Tobago,2004,6188.0,6430.0,5820.0
Trinidad and Tobago,2003,6188.0,6437.0,5876.0
Trinidad and Tobago,2002,5391.0,5644.0,4963.0
Trinidad and Tobago,2001,5391.0,5644.0,4963.0
Trinidad and Tobago,2000,5202.0,5459.0,4803.0
Trinidad and Tobago,1999,4989.0,5247.0,4561.0
Trinidad and Tobago,1998,5027.0,5169.0,4522.0
Trinidad and Tobago,1997,4851.0,4988.0,4303.0
Trinidad and Tobago,1996,4355.0,4541.0,3944.0
Trinidad and Tobago,1995,4130.0,4307.0,3625.0
Trinidad and Tobago,1994,3818.0,4069.0,3471.0
Trinidad and Tobago,1993,3662.0,3817.0,3347.0
Trinidad and Tobago,1992,3802.0,3976.0,3348.0
Trinidad and Tobago,1991,3559.0,3720.0,3096.0
Trinidad and Tobago,1990,3401.0,3577.0,3102.0
Tunisia,2021,22704.076,22142.528,17697.91
Tunisia,2020,20572.712,21632.935,16452.743
Tunisia,2019,21510.361,22140.311,17429.844
Tunisia,2018,20453.0,21012.0,16504.0
Tunisia,2017,20128.0,20589.3961,16113.0
Tunisia,2016,19195.0,19808.0,15569.0
Tunisia,2015,19020.0,19676.0,15437.0
Tunisia,2014,18282.0,19024.0,15190.0
Tunisia,2013,17685.0,18381.62,14729.0
Tunisia,2012,17370.0,18059.4,14386.0
Tunisia,2011,15884.0,16496.5,13239.0
Tunisia,2010,15837.0,16369.2,13551.0
Tunisia,2009,14994.0,15428.0,12784.0
Tunisia,2008,14578.0,15073.0,12321.0
Tunisia,2007,14060.0,14521.0,11986.0
Tunisia,2006,13457.0,14122.0,11261.0
Tunisia,2005,12088.0,13007.0,10144.0
Tunisia,2004,11537.0,12455.0,9712.0
Tunisia,2003,10936.0,11829.0,9224.0
Tunisia,2002,9959.0,11281.0,7392.0
Tunisia,2001,9626.0,10854.0,7064.0
Tunisia,2000,8914.0,10095.0,6552.0
Tunisia,1999,8389.0,9526.0,6298.0
Tunisia,1998,7693.0,8640.0,6547.0
Tunisia,1997,8089.0,8486.0,7035.0
Tunisia,1996,7567.0,7837.0,6164.0
Tunisia,1995,7337.0,7589.0,5944.0
Tunisia,1994,7043.0,6984.0,5702.0
Tunisia,1993,6526.0,6610.0,5273.0
Tunisia,1992,5887.0,6181.0,4823.0
Tunisia,1991,5477.0,5743.0,4488.0
Tunisia,1990,5249.0,5534.0,4293.0
Türkiye,2021,317688.051,334723.111,282587.294
Türkiye,2020,292069.93,306703.093,258724.702
Türkiye,2019,288558.598,303897.56,253207.36
Türkiye,2018,289867.168,304801.884,254934.429
Türkiye,2017,283682.114,297277.524,245755.474
Türkiye,2016,266815.0,274408.0,228067.0
Türkiye,2015,253841.0,261783.0,214501.0
Türkiye,2014,244706.0,251963.0,205442.0
Türkiye,2013,235179.0,240154.0,196168.0
Türkiye,2012,230580.0,239496.0,192896.0
Türkiye,2011,218469.0,229393.0,183993.0
Türkiye,2010,202272.0,211208.0,170014.0
Türkiye,2009,185885.0,194812.0,154928.0
Türkiye,2008,189430.0,198418.0,159632.0
Türkiye,2007,181782.0,191558.0,152791.0
Türkiye,2006,167880.0,176299.0,141400.0
Türkiye,2005,154307.0,161956.0,128641.0
Türkiye,2004,144385.0,150698.0,119618.0
Türkiye,2003,135818.0,140581.0,110364.0
Türkiye,2002,126880.0,129400.0,101532.0
Türkiye,2001,120397.0,122725.0,95315.0
Türkiye,2000,122052.0,124922.0,95873.0
Türkiye,1999,112747.0,116440.0,89205.0
Türkiye,1998,108499.0,111022.0,85883.0
Türkiye,1997,100467.0,103296.0,79681.0
Türkiye,1996,90011.0,94862.0,71430.0
Türkiye,1995,81163.0,86247.0,65133.0
Türkiye,1994,73243.0,78321.0,59005.0
Türkiye,1993,69489.0,73808.0,56746.0
Türkiye,1992,62980.0,67342.0,51734.0
Türkiye,1991,56844.0,60246.0,47034.0
Türkiye,1990,53501.0,57543.0,44952.0
Turkmenistan,2021,17630.0,22534.0,12476.0
Turkmenistan,2020,17630.0,22534.0,12476.0
Turkmenistan,2019,17630.0,22534.0,12476.0
Turkmenistan,2018,17630.0,22534.0,12476.0
Turkmenistan,2017,17630.0,22534.0,12476.0
Turkmenistan,2016,17630.0,22534.0,12476.0
Turkmenistan,2015,17630.0,22534.0,12476.0
Turkmenistan,2014,15648.0,20400.0,11092.0
Turkmenistan,2013,14594.0,18870.0,10337.0
Turkmenistan,2012,13689.0,17750.0,9698.0
Turkmenistan,2011,13369.0,17220.0,9465.0
Turkmenistan,2010,12991.0,16660.0,9191.0
Turkmenistan,2009,12672.0,15980.0,8953.0
Turkmenistan,2008,12373.0,15040.0,8715.0
Turkmenistan,2007,11805.0,14880.0,8343.0
Turkmenistan,2006,10968.0,13650.0,7743.0
Turkmenistan,2005,10561.0,12820.0,7439.0
Turkmenistan,2004,9729.0,11920.0,6858.0
Turkmenistan,2003,8784.0,10800.0,6193.0
Turkmenistan,2002,8882.0,10700.0,6250.0
Turkmenistan,2001,8829.0,10610.0,6212.0
Turkmenistan,2000,8293.0,9845.0,5833.0
Turkmenistan,1999,6840.0,8860.0,4811.0
Turkmenistan,1998,7442.0,9416.0,5235.0
Turkmenistan,1997,5536.0,9498.0,3894.0
Turkmenistan,1996,6686.0,10120.0,4690.0
Turkmenistan,1995,7126.0,9818.0,4998.0
Turkmenistan,1994,7186.0,10518.0,5040.0
Turkmenistan,1993,8654.0,12637.0,6086.0
Turkmenistan,1992,7849.0,13183.0,5508.0
Ukraine,2021,146168.1,158083.3,117794.0
Ukraine,2020,133199.0,148407.9,113510.4
Ukraine,2019,137141.6,154141.0,116688.902
Ukraine,2018,139447.1,159832.9,118653.4
Ukraine,2017,138156.0,156037.0,117366.0
Ukraine,2016,146503.0,164573.0,117440.0
Ukraine,2015,147726.0,163682.0,118989.0
Ukraine,2014,158872.0,182815.0,128387.0
Ukraine,2013,168219.0,194377.0,137531.0
Ukraine,2012,171930.0,198878.0,137668.0
Ukraine,2011,173343.0,194947.0,139800.0
Ukraine,2010,169773.0,188857.0,134025.0
Ukraine,2009,154902.0,173645.0,119309.0
Ukraine,2008,170678.0,192586.0,135025.0
Ukraine,2007,171833.0,196251.0,135031.0
Ukraine,2006,167698.0,193381.0,129645.0
Ukraine,2005,162893.0,186055.0,123104.0
Ukraine,2004,162599.0,182165.0,120039.0
Ukraine,2003,161409.0,180360.0,114174.0
Ukraine,2002,156876.0,173734.0,108599.0
Ukraine,2001,156225.0,172972.0,107719.0
Ukraine,2000,155309.0,171445.0,113491.0
Ukraine,1999,156148.0,172120.0,115073.0
Ukraine,1998,159816.0,172822.0,118203.0
Ukraine,1997,164682.0,178002.0,124151.0
Ukraine,1996,165933.0,181986.0,129195.0
Ukraine,1995,176969.0,194318.0,143495.0
Ukraine,1994,187547.0,202922.0,150229.0
Ukraine,1993,212550.0,229907.0,174033.0
Ukraine,1992,232017.0,252524.0,194289.0
United Kingdom,2021,319225.187,307316.606,286039.426
United Kingdom,2020,315844.367,310748.491,280607.418
United Kingdom,2019,330761.036,323198.713,295879.21
United Kingdom,2018,332309.579,331997.488,299407.377
United Kingdom,2017,331749.95,337429.351,297986.935
United Kingdom,2016,335642.0,337244.0,302287.0
United Kingdom,2015,337844.0,338090.0,301910.0
United Kingdom,2014,337016.0,337760.0,301768.0
United Kingdom,2013,349868.0,358272.0,315388.0
United Kingdom,2012,352698.0,364057.0,317343.0
United Kingdom,2011,352773.0,367953.0,316872.0
United Kingdom,2010,363231.0,382790.0,327821.0
United Kingdom,2009,357782.0,376583.0,321364.0
United Kingdom,2008,378772.0,388628.0,342391.0
United Kingdom,2007,379280.0,396830.0,341656.0
United Kingdom,2006,381378.0,397283.0,345229.0
United Kingdom,2005,385097.0,398356.0,348675.0
United Kingdom,2004,380897.0,393927.0,338946.0
United Kingdom,2003,378686.0,398198.0,336218.0
United Kingdom,2002,375072.0,387247.0,333401.0
United Kingdom,2001,374581.0,384790.0,332722.0
United Kingdom,2000,371440.0,377069.0,329420.0
United Kingdom,1999,361916.0,368152.0,322744.0
United Kingdom,1998,355408.0,362703.0,315678.0
United Kingdom,1997,348204.0,350666.0,311196.0
United Kingdom,1996,349113.0,350869.0,309366.0
United Kingdom,1995,330656.0,334041.0,294722.0
United Kingdom,1994,323823.0,326487.0,284264.0
United Kingdom,1993,318574.0,323102.0,286131.0
United Kingdom,1992,315239.0,321043.0,281469.0
United Kingdom,1991,317062.0,322875.0,281048.0
United Kingdom,1990,309445.0,319737.0,274432.0
United States,2021,4201031.17,4374676.38,3838208.683
United States,2020,4101643.412,4260043.501,3777790.128
United States,2019,4208584.686,4391760.501,3829952.183
United States,2018,4253976.012,4455438.712,3900875.508
United States,2017,4113070.078,4286428.741,3756115.378
United States,2016,4156818.0,4322038.0,3813941.0
United States,2015,4150687.0,4317159.0,3780836.0
United States,2014,4150538.0,4340371.0,3788954.0
United States,2013,4128465.0,4306371.0,3767564.0
United States,2012,4099686.0,4290660.0,3726774.0
United States,2011,4144547.0,4349463.0,3779423.0
United States,2010,4155366.0,4378430.0,3788321.0
United States,2009,3985366.0,4188215.0,3644702.0
United States,2008,4153345.0,4368261.0,3829634.0
United States,2007,4188983.0,4349841.0,3849188.0
United States,2006,4083837.0,4300831.0,3748623.0
United States,2005,4080649.0,4294368.0,3731531.0
United States,2004,3982236.0,4174856.0,3636065.0
United States,2003,3889900.0,4081764.0,3585012.0
United States,2002,3881519.0,4051120.0,3555705.0
United States,2001,3723850.0,3865307.0,3456063.0
United States,2000,3818903.0,4052667.0,3499463.0
United States,1999,3679960.0,3897518.0,3369885.0
United States,1998,3602338.0,3830489.0,3281328.0
United States,1997,3487911.0,3697728.0,3174192.0
United States,1996,3473465.0,3677022.0,3127976.0
United States,1995,3384560.0,3582114.0,3041978.0
United States,1994,3288120.0,3473435.0,2956258.0
United States,1993,3215846.0,3411280.0,2873029.0
United States,1992,3103012.0,3291109.0,2775452.0
United States,1991,3082657.0,3275840.0,2772927.0
United States,1990,3009239.0,3218621.0,2633575.0
Uruguay,2022,13055.3,14758.7,11748.62
Uruguay,2021,12763.1,15953.3,11528.696
Uruguay,2020,12478.6,13557.0,11346.9
Uruguay,2019,12643.08,16090.2,11321.1
Uruguay,2018,13010.9,14623.1,11453.1
Uruguay,2017,12554.7,14363.2,11118.4
Uruguay,2016,12736.8,13884.5,11402.1
Uruguay,2015,12026.0,13730.8,10536.8
Uruguay,2014,11380.6,13008.1,10132.1
Uruguay,2013,11126.1,11657.5,9849.8
Uruguay,2012,11040.8,10600.8,9579.5
Uruguay,2011,10593.3,10344.9,9307.2
Uruguay,2010,10196.3,10732.0,8985.1
Uruguay,2009,9705.8,8665.9,8569.8
Uruguay,2008,9468.6,8769.1,8375.5
Uruguay,2007,9126.0,9424.0,7122.0
Uruguay,2006,8338.0,5618.0,6629.0
Uruguay,2005,8354.0,7683.0,6473.0
Uruguay,2004,8161.0,5899.0,6259.0
Uruguay,2003,7845.0,8578.0,5970.0
Uruguay,2002,7847.0,9605.0,6163.0
Uruguay,2001,7963.0,9250.0,6409.0
Uruguay,2000,7924.0,7588.0,6420.0
Uruguay,1999,7631.0,7193.0,6198.0
Uruguay,1998,7367.0,9569.0,5883.0
Uruguay,1997,6951.0,7147.0,5581.0
Uruguay,1996,6571.0,6668.0,5204.0
Uruguay,1995,6216.0,6306.0,4997.0
Uruguay,1994,5921.0,7619.0,4712.0
Uruguay,1993,5688.0,7978.0,4575.0
Uruguay,1992,5440.0,8899.0,4232.0
Uruguay,1991,5163.0,7019.0,4175.0
Uruguay,1990,4873.0,7443.0,3788.0
Venezuela (Bolivar. Rep.),2022,87213.23,88504.45,67987.41
Venezuela (Bolivar. Rep.),2021,83467.23,84730.04,81804.7
Venezuela (Bolivar. Rep.),2020,81223.83,82471.32,78893.75
Venezuela (Bolivar. Rep.),2019,77534.99,79675.98,58152.28
Venezuela (Bolivar. Rep.),2018,90837.7,94248.44,71627.31
Venezuela (Bolivar. Rep.),2017,107895.28,112240.83,72968.35
Venezuela (Bolivar. Rep.),2016,115537.91,118135.38,80286.51
Venezuela (Bolivar. Rep.),2015,126400.62,128819.6,84384.13
Venezuela (Bolivar. Rep.),2014,129910.5,132497.01,85900.12
Venezuela (Bolivar. Rep.),2013,132559.96,134223.75,108191.55
Venezuela (Bolivar. Rep.),2012,127513.98,129356.47,94526.05
Venezuela (Bolivar. Rep.),2011,117060.0,117963.0,84871.0
Venezuela (Bolivar. Rep.),2010,112656.0,113767.0,81686.0
Venezuela (Bolivar. Rep.),2009,118039.0,119580.0,80868.0
Venezuela (Bolivar. Rep.),2008,117665.0,119297.0,78001.0
Venezuela (Bolivar. Rep.),2007,112357.0,114214.0,76263.0
Venezuela (Bolivar. Rep.),2006,108607.0,110422.0,75427.0
Venezuela (Bolivar. Rep.),2005,103510.0,105384.0,71216.0
Venezuela (Bolivar. Rep.),2004,97716.0,98552.0,69519.0
Venezuela (Bolivar. Rep.),2003,90344.0,91944.0,64370.0
Venezuela (Bolivar. Rep.),2002,90923.0,91852.0,65075.0
Venezuela (Bolivar. Rep.),2001,88882.0,90119.0,63723.0
Venezuela (Bolivar. Rep.),2000,84382.0,85271.0,60758.0
Venezuela (Bolivar. Rep.),1999,79835.0,80623.0,58432.0
Venezuela (Bolivar. Rep.),1998,79826.0,80902.0,58886.0
Venezuela (Bolivar. Rep.),1997,77002.0,78066.0,58486.0
Venezuela (Bolivar. Rep.),1996,74400.0,75588.0,55727.0
Venezuela (Bolivar. Rep.),1995,74611.0,75446.0,55466.0
